epoch,train_loss,train_ade,train_fde,train_gate,train_reg,train_kalman_ade,val_ade_5,val_ade_10,val_ade_20,val_ade_40,val_kalman_5,val_kalman_10,val_kalman_20,val_kalman_40,val_improve_5,val_improve_10,val_improve_20,val_improve_40
31,67.40662431044915,20.1136994140259,23.646283840310986,0.0,0.03570695819928013,21.69696827192178,nan,20.391215427074165,nan,nan,nan,22.224299560770856,nan,nan,nan,1.8330841336966905,nan,nan
32,67.4038440161023,20.15462172878557,23.62443201216622,0.0,0.035814205456575356,21.696968433202834,nan,20.59535936608991,nan,nan,nan,22.224299560770856,nan,nan,nan,1.628940194680947,nan,nan
33,67.61920614171063,20.400439359902265,23.60920095658195,0.0,0.03646433409163798,21.696968353134224,nan,20.490553214234296,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7337463465365595,nan,nan
34,67.39295118981036,20.166241376725274,23.613175343251836,0.0,0.03590706222686453,21.69696836400068,nan,20.517246733865985,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7070528269048708,nan,nan
35,67.49207156751824,20.30832308207316,23.591692615377493,0.0,0.03631351471081309,21.6969683800144,nan,20.64487420624076,nan,nan,nan,22.224299560770856,nan,nan,nan,1.5794253545300947,nan,nan
36,67.49397197077121,20.307594799745207,23.593007280730056,0.0,0.03625810333769182,21.696968285647827,nan,20.40183842151767,nan,nan,nan,22.224299560770856,nan,nan,nan,1.8224611392531855,nan,nan
37,67.43241862878985,20.213752800342384,23.609153137321414,0.0,0.03591878154668315,21.696968323394454,nan,20.42800498655011,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7962945742207452,nan,nan
38,67.42720130451437,20.232388718017393,23.597226584118523,0.0,0.03593973364943507,21.696968386305503,nan,20.475585998436543,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7487135623343129,nan,nan
39,67.31442122337879,20.094440531694907,23.609812543488694,0.0,0.03553342125650825,21.69696840918225,nan,20.507617603636604,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7166819571342522,nan,nan
40,67.35710627199828,20.176216143789677,23.590266119915505,0.0,0.03576562579782649,21.69696836342876,nan,20.4817722452191,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7425273155517544,nan,nan
41,67.33886511029154,20.177004994588277,23.58075111652243,0.0,0.035790865676201086,21.696968306236897,nan,20.468028449295307,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7562711114755487,nan,nan
42,67.3229935927727,20.165173308960146,23.57873096151509,0.0,0.035802846292461055,21.696968410898005,nan,20.52755654561677,nan,nan,nan,22.224299560770856,nan,nan,nan,1.6967430151540874,nan,nan
43,67.31928795123922,20.174546011563006,23.572191615869617,0.0,0.03585847387651632,21.696968314815674,nan,20.53911580196311,nan,nan,nan,22.224299560770856,nan,nan,nan,1.6851837588077458,nan,nan
44,67.34573052562159,20.224169992220993,23.560600040555894,0.0,0.03603070987084101,21.69696840517882,nan,20.590799543240074,nan,nan,nan,22.224299560770856,nan,nan,nan,1.633500017530782,nan,nan
45,67.36426024315418,20.254984532517827,23.554457123168763,0.0,0.036130457941157886,21.696968269062186,nan,20.57477120515216,nan,nan,nan,22.224299560770856,nan,nan,nan,1.6495283556186955,nan,nan
46,67.33687287749558,20.227564277248582,23.554473997056036,0.0,0.036062822765719586,21.696968356565737,nan,20.547760224120662,nan,nan,nan,22.224299560770856,nan,nan,nan,1.676539336650194,nan,nan
47,67.31846412304103,20.204405962759587,23.556848856569946,0.0,0.03600123114157831,21.696968408038412,nan,20.521422674619085,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7028768861517705,nan,nan
48,67.31028780501107,20.19948624720995,23.55522072147215,0.0,0.03599518002241269,21.696968340552015,nan,20.524111154814932,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7001884059559238,nan,nan
49,67.30414036374756,20.19157351103501,23.5561034910325,0.0,0.035974345709207,21.69696833426091,nan,20.51131053896421,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7129890218066457,nan,nan
50,67.2997175087993,20.18659334711764,23.556382305368313,0.0,0.03595962399418565,21.69696840861033,nan,20.512843363858586,nan,nan,nan,22.224299560770856,nan,nan,nan,1.7114561969122697,nan,nan
