epoch,train_loss,train_ade,train_fde,train_gate,train_reg,train_kalman_ade,val_ade_5,val_ade_10,val_ade_20,val_ade_40,val_kalman_5,val_kalman_10,val_kalman_20,val_kalman_40,val_improve_5,val_improve_10,val_improve_20,val_improve_40
13,67.15566641880476,20.131658266973997,23.511822987317682,0.0,0.036207771475525986,21.80155875450489,nan,20.374157823984252,nan,nan,nan,21.805812687547704,nan,nan,nan,1.4316548635634518,nan,nan
14,67.08393108705351,20.214870984479226,23.43434662139755,0.0,0.03665292831598551,21.801558793681316,nan,19.959720346944806,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8460923406028975,nan,nan
15,67.17154193861016,20.32751336562401,23.42182953075312,0.0,0.036938759438816395,21.801558769374772,nan,20.253812233255378,nan,nan,nan,21.805812687547704,nan,nan,nan,1.552000454292326,nan,nan
16,67.14283276490723,20.433419141526343,23.354520218947837,0.0,0.03729110553614918,21.801558681299305,nan,20.388528167164534,nan,nan,nan,21.805812687547704,nan,nan,nan,1.4172845203831699,nan,nan
17,66.90728737575182,20.309547826375205,23.29868304068181,0.0,0.037330323395164296,21.801558735631573,nan,20.33982630378841,nan,nan,nan,21.805812687547704,nan,nan,nan,1.4659863837592937,nan,nan
18,67.04121991204715,20.45812562659405,23.291359173661764,0.0,0.037583663260963546,21.801558772234365,nan,20.24555884394627,nan,nan,nan,21.805812687547704,nan,nan,nan,1.5602538436014335,nan,nan
19,66.86870011382554,20.259432638531504,23.304448782307453,0.0,0.03697615278803784,21.801558631542385,nan,19.831341539688932,nan,nan,nan,21.805812687547704,nan,nan,nan,1.9744711478587718,nan,nan
20,66.92726850838497,20.379811206571702,23.273542095338744,0.0,0.03726710200510819,21.801558751645295,nan,19.90900430140484,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8968083861428653,nan,nan
21,66.95095351646687,20.268184414224468,23.341200286659344,0.0,0.036849671341981485,21.801558577210113,nan,19.864915063353305,nan,nan,nan,21.805812687547704,nan,nan,nan,1.940897624194399,nan,nan
22,66.86584996304948,20.21455597141157,23.325463484002018,0.0,0.036687049168026606,21.80155867100477,nan,19.980602768527476,nan,nan,nan,21.805812687547704,nan,nan,nan,1.825209919020228,nan,nan
23,66.85399162486932,20.23023243264995,23.31169670711214,0.0,0.03655055936710767,21.80155874077884,nan,20.205452714367905,nan,nan,nan,21.805812687547704,nan,nan,nan,1.600359973179799,nan,nan
24,66.95728720417623,20.364641790089756,23.29613755839518,0.0,0.03702798082285199,21.80155867843971,nan,19.89610342015906,nan,nan,nan,21.805812687547704,nan,nan,nan,1.9097092673886422,nan,nan
25,66.74004818117065,20.12822401684442,23.30573069731156,0.0,0.03626093489454425,21.801558729912387,nan,20.402335752653162,nan,nan,nan,21.805812687547704,nan,nan,nan,1.4034769348945417,nan,nan
26,66.86788201053282,20.202523446261793,23.332497092022532,0.0,0.03642652263080162,21.801558688734247,nan,19.994870609815564,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8109420777321397,nan,nan
27,66.79311093812225,20.137261720397127,23.32774317282429,0.0,0.036308360294155455,21.80155870303221,nan,20.16815506223082,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6376576253168835,nan,nan
28,66.8348533687563,20.35201264056845,23.24123464181148,0.0,0.037116402287086445,21.801558731628145,nan,20.282006473672126,nan,nan,nan,21.805812687547704,nan,nan,nan,1.5238062138755772,nan,nan
29,66.73766749895316,20.127805356393154,23.30474869472155,0.0,0.036473136238831985,21.80155871161099,nan,20.001793233274377,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8040194542733268,nan,nan
30,66.93238721901866,20.391577676318395,23.27021889007431,0.0,0.03715190283920633,21.80155877909739,nan,20.46380460331128,nan,nan,nan,21.805812687547704,nan,nan,nan,1.3420080842364221,nan,nan
31,66.83232381840696,20.31722372475414,23.257364722599334,0.0,0.03708052589953214,21.801558656134883,nan,20.088108118067048,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7177045694806559,nan,nan
32,66.73436591106912,20.212288892251262,23.260854014749828,0.0,0.036874082535952105,21.801558726480877,nan,20.247121123470762,nan,nan,nan,21.805812687547704,nan,nan,nan,1.5586915640769412,nan,nan
33,66.74399059129797,20.242579017193062,23.250520833142694,0.0,0.036953250332169986,21.80155890377565,nan,19.97767755515252,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8281351323951824,nan,nan
34,66.67601547584363,20.13920353456237,23.268222532601193,0.0,0.03667130143321615,21.801558696169188,nan,20.03318204265479,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7726306448929137,nan,nan
35,66.62728194618511,20.121358856590078,23.252778115908782,0.0,0.03666122018441982,21.801558584645054,nan,20.212753956036863,nan,nan,nan,21.805812687547704,nan,nan,nan,1.5930587315108404,nan,nan
36,66.71383779545774,20.21874191478632,23.247363417366635,0.0,0.03688795791193284,21.80155872133361,nan,20.041173220498695,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7646394670490082,nan,nan
37,66.66992030565528,20.15464458608556,23.25745383552883,0.0,0.03680141146952423,21.801558668145177,nan,20.09795696702219,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7078557205255152,nan,nan
38,66.74038910644165,20.250535272944276,23.244741595381203,0.0,0.03704479751044485,21.80155877051861,nan,20.00406379064955,nan,nan,nan,21.805812687547704,nan,nan,nan,1.8017488968981539,nan,nan
39,66.80616759681988,20.263325140465504,23.2712362252254,0.0,0.03698774561889168,21.801558719045932,nan,20.188955531489658,nan,nan,nan,21.805812687547704,nan,nan,nan,1.616857156058046,nan,nan
40,66.80052820117041,20.327992420110746,23.236081825954088,0.0,0.03719510760554846,21.801558748785702,nan,20.10410107317787,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7017116143698345,nan,nan
41,66.68604527692209,20.176669754188456,23.254503297019397,0.0,0.036895735144079,21.801558780241226,nan,20.04700250337241,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7588101841752923,nan,nan
42,66.69944173878636,20.207483627056252,23.245794026319054,0.0,0.03697456435776543,21.801558688162327,nan,20.096827485561192,nan,nan,nan,21.805812687547704,nan,nan,nan,1.7089852019865113,nan,nan
43,66.75855929304635,20.29717063303294,23.230508128885386,0.0,0.03723313438872258,21.80155859150808,nan,20.142068797182773,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6637438903649304,nan,nan
44,66.75308345468684,20.28651770372977,23.233096971468946,0.0,0.03719043583571464,21.801558718759974,nan,20.123603855653588,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6822088318941155,nan,nan
45,66.7426687546577,20.27213388754689,23.235081544844643,0.0,0.03714588247742252,21.801558697313027,nan,20.112746305817353,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6930663817303504,nan,nan
46,66.73119707236225,20.250465782542992,23.24018018856935,0.0,0.037086937082805735,21.801558721905526,nan,20.118125704488644,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6876869830590593,nan,nan
47,66.73389054374181,20.260808395088343,23.236355377494665,0.0,0.03710955659421845,21.80155866299791,nan,20.119826327506555,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6859863600411487,nan,nan
48,66.7383608404843,20.266609767816593,23.23568997247287,0.0,0.03712637145491107,21.801558676152037,nan,20.126531304448537,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6792813830991662,nan,nan
49,66.73709715767421,20.265992998755138,23.235366382055552,0.0,0.03712573277204112,21.80155867843971,nan,20.12286448663734,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6829482009103636,nan,nan
50,66.73666783094049,20.266558628568408,23.234868844302518,0.0,0.037128711057299084,21.80155866185407,nan,20.1213710184718,nan,nan,nan,21.805812687547704,nan,nan,nan,1.6844416690759019,nan,nan
